186664
24803	24536	0
25665	24445	0
26771	24551	0
26179	24426	0
26404	24434	0
25475	24468	0
26065	24471	0
24843	24434	0
25711	24533	0
25418	24524	0
25090	24484	0
26980	24544	0
25605	24426	0
25851	24434	0
24833	24523	0
26880	24527	0
24910	24531	0
25267	24552	0
26511	24490	0
25353	24498	0
25397	24449	0
25442	24445	0
26227	24536	0
25734	24432	0
25329	24544	0
26718	24536	0
26782	24415	0
24633	24503	0
25812	24519	0
26665	24465	0
26724	24393	0
25449	24525	0
25923	24445	0
26667	24502	0
25561	24503	0
26150	24434	0
24975	24544	0
24794	24468	0
25243	24426	0
26295	24523	0
25391	24407	0
25820	24401	0
24837	24457	0
25288	24411	0
25079	24410	0
24685	24536	0
25995	24434	0
24721	24446	0
25781	24531	0
25614	24412	0
25913	24434	0
24755	24397	0
25262	24457	0
24616	24457	0
26131	24545	0
26711	24545	0
26663	24434	0
26806	24441	0
25293	24490	0
26376	24511	0
24829	24530	0
26818	24417	0
25277	24487	0
25631	24521	0
26950	24440	0
24684	24552	0
25814	24434	0
26720	24552	0
25272	24416	0
25810	24536	0
25860	24471	0
25686	24531	0
26414	24525	0
25043	24536	0
26756	24407	0
26963	24413	0
25422	24552	0
24707	24468	0
25233	24475	0
26905	24411	0
24668	24552	0
24867	24399	0
24801	24407	0
24844	24392	0
24563	24410	0
25703	24395	0
25211	24449	0
26619	24430	0
25398	24440	0
25034	24511	0
25945	24446	0
24583	24411	0
26769	24404	0
25612	24471	0
25452	24475	0
26576	24532	0
26596	24394	0
25085	24392	0
25991	24500	0
25886	24502	0
25678	24486	0
25936	24490	0
26527	24531	0
25443	24473	0
26906	24399	0
25863	24547	0
25089	24527	0
25964	24552	0
25071	24392	0
25543	24438	0
24688	24399	0
24847	24455	0
26530	24521	0
25309	24510	0
24920	24471	0
24720	24429	0
25742	24531	0
25618	24509	0
26636	24471	0
25040	24464	0
26090	24411	0
25181	24415	0
26627	24399	0
26318	24482	0
26075	24511	0
24699	24410	0
26725	24494	0
24578	24502	0
26810	24500	0
26309	24416	0
24628	24511	0
24979	24499	0
24933	24395	0
26057	24434	0
25431	24496	0
24641	24465	0
26719	24524	0
24622	24460	0
24711	24499	0
25315	24490	0
26427	24533	0
26257	24529	0
26968	24531	0
26002	24475	0
26849	24498	0
26716	24440	0
26799	24531	0
24632	24468	0
26859	24454	0
25954	24512	0
25822	24437	0
25990	24468	0
24821	24423	0
25646	24481	0
26940	24424	0
25130	24426	0
25038	24397	0
26363	24470	0
26342	24434	0
25981	24469	0
26042	24536	0
26573	24435	0
25448	24481	0
25800	24446	0
26728	24516	0
26949	24454	0
26533	24405	0
26670	24452	0
26671	24434	0
25970	24490	0
26457	24478	0
25284	24481	0
25524	24481	0
26265	24455	0
24754	24531	0
24808	24433	0
26181	24544	0
26600	24465	0
26952	24399	0
26954	24412	0
24917	24424	0
25601	24401	0
25725	24392	0
26425	24454	0
25713	24411	0
24799	24446	0
24898	24529	0
26180	24504	0
26174	24515	0
24607	24471	0
26766	24496	0
24554	24481	0
24929	24511	0
26857	24413	0
24811	24531	0
25058	24520	0
25375	24454	0
26923	24434	0
26141	24476	0
25669	24407	0
26781	24445	0
25985	24490	0
25281	24531	0
25378	24411	0
26790	24446	0
25110	24419	0
24619	24552	0
24931	24536	0
26060	24413	0
26248	24490	0
25395	24410	0
26916	24536	0
25717	24531	0
26407	24481	0
24873	24407	0
26983	24407	0
25334	24531	0
25966	24494	0
25010	24399	0
24871	24477	0
24901	24531	0
26833	24407	0
25193	24392	0
25048	24503	0
26731	24534	0
26509	24417	0
26122	24536	0
24654	24413	0
25142	24411	0
25885	24415	0
26186	24446	0
25548	24402	0
25783	24392	0
26083	24536	0
26354	24439	0
26910	24437	0
26444	24544	0
26439	24538	0
24980	24544	0
26626	24475	0
25228	24513	0
26892	24462	0
25346	24411	0
25662	24397	0
26959	24487	0
25772	24496	0
25924	24446	0
24682	24502	0
26877	24395	0
26129	24447	0
25303	24485	0
26121	24501	0
26251	24439	0
24864	24523	0
25379	24487	0
25409	24471	0
26868	24529	0
24848	24399	0
25480	24531	0
25242	24551	0
25785	24536	0
25657	24477	0
25764	24407	0
25354	24552	0
25026	24399	0
26966	24544	0
24626	24452	0
25056	24449	0
26172	24509	0
25853	24394	0
26367	24511	0
24674	24531	0
25222	24449	0
24701	24475	0
26633	24490	0
26291	24471	0
25083	24476	0
26455	24530	0
26467	24531	0
25424	24533	0
24756	24511	0
24643	24533	0
26860	24544	0
26424	24394	0
25234	24544	0
26020	24421	0
25235	24550	0
24889	24431	0
26840	24434	0
26961	24457	0
25259	24511	0
26697	24471	0
24809	24471	0
25604	24551	0
25313	24551	0
26447	24551	0
25917	24440	0
25489	24477	0
25780	24461	0
25682	24496	0
25440	24399	0
25497	24452	0
25700	24441	0
26446	24437	0
26884	24544	0
26612	24471	0
24989	24413	0
24658	24551	0
26876	24434	0
26981	24523	0
25676	24548	0
26516	24446	0
24991	24529	0
25087	24536	0
26031	24424	0
25606	24446	0
26117	24521	0
26162	24500	0
25684	24448	0
25534	24498	0
26322	24531	0
25030	24413	0
26869	24496	0
26879	24510	0
25668	24544	0
25473	24522	0
26023	24438	0
26579	24503	0
24998	24481	0
24575	24542	0
26789	24406	0
25840	24504	0
25642	24490	0
26866	24511	0
26239	24531	0
25216	24546	0
26678	24440	0
25675	24531	0
26615	24538	0
26231	24426	0
26420	24437	0
26155	24531	0
25568	24487	0
25324	24511	0
26213	24539	0
26274	24434	0
25004	24544	0
26266	24531	0
25163	24422	0
25325	24417	0
24949	24490	0
26460	24551	0
25790	24511	0
24953	24544	0
24958	24494	0
26795	24401	0
25992	24552	0
25769	24410	0
24977	24439	0
26165	24471	0
26499	24511	0
25450	24523	0
24649	24458	0
25164	24544	0
26087	24552	0
25891	24531	0
26024	24401	0
26120	24406	0
26190	24411	0
25403	24477	0
26492	24431	0
26668	24521	0
25394	24460	0
25383	24471	0
26535	24481	0
26831	24413	0
24947	24509	0
25268	24445	0
25793	24440	0
24805	24510	0
25674	24527	0
25796	24462	0
26471	24455	0
24695	24531	0
25609	24471	0
25189	24471	0
25935	24455	0
25806	24502	0
24597	24544	0
25999	24477	0
26841	24552	0
26369	24490	0
24723	24406	0
26537	24548	0
25848	24399	0
24842	24457	0
26995	24531	0
26035	24392	0
26378	24411	0
24950	24531	0
26428	24541	0
26390	24491	0
24617	24477	0
25972	24537	0
26462	24551	0
26104	24483	0
25872	24399	0
24751	24481	0
25466	24457	0
25688	24481	0
25112	24509	0
25748	24465	0
26466	24544	0
26077	24434	0
26187	24460	0
26863	24417	0
25798	24430	0
25500	24536	0
26192	24488	0
25531	24538	0
24972	24401	0
24766	24552	0
26267	24423	0
24733	24525	0
25904	24531	0
26732	24551	0
24818	24500	0
24940	24448	0
25482	24445	0
26132	24413	0
25023	24513	0
24863	24519	0
25557	24543	0
26686	24529	0
25369	24478	0
25959	24393	0
25437	24407	0
25014	24406	0
25248	24402	0
25258	24411	0
26803	24411	0
26055	24551	0
26450	24424	0
25432	24523	0
25813	24398	0
24774	24442	0
24679	24533	0
24750	24536	0
26436	24466	0
26565	24404	0
25564	24410	0
26328	24493	0
25377	24498	0
25652	24426	0
25275	24446	0
25100	24552	0
26838	24552	0
24683	24445	0
26387	24438	0
24771	24544	0
26951	24508	0
24868	24531	0
25009	24457	0
25918	24455	0
26096	24477	0
25705	24544	0
25915	24533	0
26168	24471	0
25385	24410	0
25068	24509	0
26384	24404	0
26622	24394	0
25042	24533	0
25762	24544	0
24961	24536	0
26603	24423	0
25310	24440	0
26586	24461	0
26333	24478	0
26821	24418	0
25147	24536	0
24746	24525	0
25738	24410	0
26287	24511	0
24605	24544	0
25215	24434	0
25768	24544	0
25635	24553	0
25867	24498	0
24567	24471	0
25426	24498	0
25573	24510	0
25816	24399	0
24932	24490	0
26110	24552	0
25709	24448	0
25474	24437	0
26713	24425	0
25408	24481	0
26199	24478	0
25870	24531	0
25514	24422	0
26897	24417	0
25624	24428	0
25855	24407	0
26618	24463	0
25335	24465	0
24839	24503	0
26939	24490	0
26978	24445	0
25831	24531	0
24702	24551	0
26188	24551	0
26451	24457	0
26016	24457	0
24571	24465	0
26493	24457	0
26429	24521	0
26851	24552	0
26714	24412	0
26051	24530	0
26692	24477	0
25671	24531	0
25866	24493	0
25600	24523	0
25049	24401	0
26000	24462	0
26640	24473	0
26858	24392	0
25347	24411	0
24896	24440	0
26621	24487	0
24677	24407	0
25434	24434	0
25360	24465	0
26918	24449	0
25349	24495	0
25247	24552	0
24791	24407	0
26575	24551	0
26653	24533	0
25341	24528	0
25509	24538	0
26990	24462	0
25232	24477	0
25330	24498	0
24557	24413	0
24599	24462	0
24590	24406	0
26070	24481	0
25641	24438	0
25950	24508	0
24709	24512	0
26908	24399	0
24564	24426	0
26798	24410	0
25512	24490	0
26639	24471	0
25152	24525	0
24666	24488	0
24978	24533	0
26494	24497	0
25979	24483	0
25723	24399	0
26930	24402	0
26890	24437	0
26469	24417	0
26368	24511	0
24661	24517	0
25245	24423	0
25485	24412	0
25752	24450	0
26624	24455	0
24992	24483	0
25928	24391	0
24644	24407	0
25097	24413	0
24823	24501	0
26592	24515	0
25989	24455	0
24765	24514	0
26258	24531	0
26415	24490	0
24827	24488	0
26142	24448	0
26335	24533	0
24687	24531	0
24965	24478	0
25279	24471	0
25093	24460	0
26230	24458	0
25256	24481	0
26583	24536	0
26474	24544	0
24853	24477	0
26061	24440	0
24921	24455	0
26278	24465	0
25664	24417	0
25759	24434	0
24686	24502	0
26146	24512	0
24792	24448	0
26262	24508	0
26738	24490	0
26903	24404	0
25149	24418	0
26786	24516	0
25706	24493	0
26585	24481	0
26797	24458	0
26646	24412	0
26578	24481	0
24781	24510	0
26522	24490	0
26004	24490	0
26014	24490	0
26745	24481	0
25070	24544	0
24584	24424	0
25637	24531	0
26145	24399	0
25983	24410	0
25540	24520	0
25811	24490	0
26933	24512	0
26308	24532	0
24806	24461	0
26839	24536	0
25265	24490	0
25763	24511	0
24664	24455	0
25371	24472	0
25955	24511	0
24570	24422	0
25365	24410	0
25615	24527	0
24939	24521	0
25024	24490	0
26688	24407	0
26743	24503	0
26334	24457	0
26119	24551	0
26081	24457	0
25949	24439	0
26694	24434	0
25927	24440	0
26921	24531	0
26855	24536	0
26383	24528	0
26580	24397	0
25271	24528	0
24786	24536	0
24787	24403	0
25948	24432	0
26887	24455	0
24676	24465	0
25854	24490	0
24796	24551	0
25940	24455	0
26629	24396	0
25170	24476	0
25565	24511	0
26193	24531	0
25890	24450	0
26826	24552	0
25525	24482	0
24782	24478	0
26651	24465	0
25887	24481	0
25148	24511	0
25414	24422	0
26943	24541	0
26587	24531	0
26543	24434	0
26106	24434	0
24964	24494	0
26889	24484	0
24927	24531	0
26669	24430	0
26540	24536	0
24758	24481	0
25973	24434	0
25594	24439	0
26605	24498	0
26712	24440	0
25017	24406	0
26984	24471	0
26372	24551	0
25221	24412	0
25549	24424	0
26389	24490	0
25151	24531	0
24955	24413	0
24942	24531	0
25177	24471	0
26360	24452	0
25464	24551	0
26103	24413	0
26011	24511	0
24650	24448	0
24761	24533	0
26737	24424	0
24887	24511	0
25304	24404	0
26078	24504	0
25115	24407	0
26317	24406	0
25132	24457	0
26211	24533	0
26574	24399	0
25602	24503	0
25351	24535	0
25492	24531	0
26320	24434	0
24694	24523	0
26085	24422	0
24734	24552	0
25736	24465	0
25541	24481	0
26136	24413	0
26641	24399	0
25314	24536	0
26911	24523	0
25792	24493	0
24982	24531	0
25529	24406	0
25419	24531	0
25008	24419	0
24960	24434	0
25513	24487	0
25135	24531	0
26256	24432	0
26590	24506	0
25002	24411	0
26843	24401	0
25536	24542	0
25328	24527	0
26687	24454	0
24609	24397	0
26709	24534	0
25586	24536	0
26971	24438	0
26218	24412	0
25158	24512	0
26871	24445	0
24952	24514	0
26935	24513	0
26909	24440	0
26398	24528	0
25571	24493	0
26279	24531	0
25620	24471	0
25962	24461	0
25505	24536	0
26123	24531	0
25532	24511	0
25910	24445	0
24852	24424	0
26419	24457	0
26432	24465	0
24784	24552	0
24579	24460	0
26793	24551	0
25632	24440	0
26434	24440	0
26491	24531	0
26561	24407	0
25366	24432	0
24634	24424	0
26820	24495	0
25590	24511	0
25191	24483	0
26809	24547	0
25920	24438	0
25386	24544	0
25825	24533	0
25122	24491	0
25729	24407	0
26693	24413	0
24788	24401	0
26041	24536	0
26973	24401	0
26783	24531	0
26967	24519	0
25707	24394	0
26449	24490	0
25807	24460	0
24614	24452	0
26778	24479	0
25732	24397	0
25111	24475	0
25491	24511	0
26504	24531	0
25566	24458	0
24671	24424	0
26316	24446	0
24763	24424	0
25195	24406	0
25144	24500	0
26264	24446	0
25214	24407	0
25218	24546	0
26232	24434	0
26681	24471	0
25421	24499	0
26426	24436	0
25252	24552	0
25402	24475	0
25907	24490	0
24621	24530	0
26396	24462	0
26886	24510	0
26955	24472	0
26418	24471	0
26327	24392	0
26544	24546	0
24976	24407	0
25994	24502	0
24627	24457	0
25679	24407	0
26339	24478	0
24938	24406	0
26477	24538	0
24783	24521	0
25219	24490	0
25047	24533	0
26773	24394	0
25200	24528	0
24769	24455	0
26562	24536	0
26331	24434	0
26948	24523	0
25718	24487	0
25743	24510	0
26850	24545	0
26421	24446	0
26519	24434	0
25832	24541	0
24968	24406	0
25965	24418	0
25795	24510	0
25396	24521	0
26411	24536	0
26125	24511	0
26672	24552	0
26703	24481	0
26638	24407	0
26698	24420	0
26178	24501	0
25368	24523	0
25251	24543	0
24816	24434	0
25029	24551	0
25208	24434	0
26130	24512	0
25859	24511	0
25724	24502	0
25041	24495	0
24815	24539	0
24651	24490	0
26764	24394	0
26946	24531	0
25392	24419	0
25956	24399	0
26401	24499	0
25555	24461	0
24990	24513	0
25817	24529	0
25921	24511	0
25374	24464	0
26993	24481	0
24861	24446	0
26304	24531	0
26715	24457	0
25340	24434	0
26241	24406	0
25356	24490	0
25318	24531	0
24984	24499	0
25444	24502	0
25067	24413	0
26976	24481	0
26659	24471	0
26133	24514	0
24678	24410	0
26012	24552	0
25005	24531	0
25015	24460	0
25545	24460	0
26827	24397	0
26210	24406	0
26623	24397	0
25556	24412	0
25656	24511	0
24595	24422	0
25096	24461	0
26721	24531	0
25423	24407	0
25613	24502	0
24814	24481	0
26209	24544	0
25988	24439	0
26176	24531	0
25053	24470	0
26194	24461	0
26784	24498	0
26734	24404	0
25893	24476	0
24895	24397	0
25081	24500	0
26816	24511	0
26546	24536	0
25169	24465	0
25292	24483	0
25687	24404	0
26063	24457	0
26974	24449	0
25575	24455	0
25134	24407	0
26245	24533	0
24891	24511	0
26634	24531	0
24594	24498	0
25213	24455	0
25728	24454	0
26525	24439	0
25782	24537	0
26901	24457	0
26994	24467	0
26969	24429	0
24659	24514	0
25227	24404	0
25445	24411	0
25749	24460	0
26706	24404	0
26273	24531	0
24681	24440	0
24712	24445	0
25145	24434	0
26086	24393	0
26853	24446	0
25898	24552	0
25746	24552	0
24919	24500	0
25261	24434	0
26307	24477	0
25551	24481	0
26520	24448	0
26405	24403	0
26219	24472	0
26807	24487	0
25025	24490	0
25884	24531	0
26607	24400	0
26164	24481	0
25146	24490	0
25727	24441	0
26568	24536	0
24878	24457	0
26662	24412	0
24967	24527	0
25000	24511	0
26875	24502	0
25420	24477	0
26361	24544	0
26068	24552	0
25182	24511	0
26138	24441	0
24555	24405	0
26151	24490	0
25036	24500	0
26960	24407	0
26115	24551	0
25273	24511	0
24598	24551	0
26422	24455	0
24764	24493	0
24862	24404	0
26228	24434	0
26847	24531	0
25337	24446	0
25695	24457	0
24798	24531	0
25488	24471	0
25231	24527	0
25912	24407	0
24592	24410	0
26772	24503	0
25758	24437	0
25094	24504	0
25305	24454	0
25171	24446	0
25469	24525	0
24665	24504	0
26050	24545	0
25160	24454	0
24851	24490	0
25316	24523	0
26101	24490	0
26001	24520	0
25869	24471	0
25842	24516	0
25453	24471	0
24915	24536	0
25099	24536	0
24937	24446	0
26217	24490	0
26804	24514	0
26005	24492	0
26454	24525	0
24985	24478	0
24700	24508	0
25362	24527	0
25597	24531	0
24812	24411	0
26631	24504	0
26452	24407	0
26379	24553	0
26475	24419	0
26637	24538	0
26441	24544	0
26589	24533	0
26570	24438	0
26975	24401	0
25961	24536	0
26091	24439	0
25943	24490	0
25892	24511	0
25194	24424	0
25740	24523	0
26092	24511	0
26237	24438	0
26456	24493	0
26814	24452	0
24907	24490	0
26834	24446	0
25203	24392	0
26552	24511	0
26048	24406	0
24606	24418	0
26019	24413	0
26126	24426	0
24856	24454	0
26510	24549	0
25494	24544	0
26872	24504	0
26560	24397	0
25584	24478	0
26349	24484	0
26263	24411	0
25837	24411	0
25460	24523	0
26962	24461	0
25066	24441	0
25644	24552	0
26152	24399	0
25352	24475	0
26463	24454	0
25993	24396	0
25922	24399	0
25544	24455	0
26040	24508	0
26495	24455	0
24726	24552	0
26191	24423	0
26852	24471	0
26272	24429	0
26113	24399	0
26094	24392	0
25082	24491	0
24999	24548	0
24983	24434	0
26303	24531	0
25217	24552	0
24877	24413	0
26507	24417	0
26249	24410	0
26358	24445	0
25638	24471	0
24935	24478	0
26224	24487	0
24830	24454	0
25598	24553	0
25567	24523	0
25889	24531	0
25550	24484	0
26197	24490	0
25701	24552	0
24762	24531	0
24645	24531	0
26655	24402	0
26977	24493	0
24696	24434	0
26865	24475	0
26037	24439	0
25470	24407	0
26650	24551	0
26392	24512	0
25894	24441	0
25484	24454	0
25073	24450	0
24890	24498	0
25462	24434	0
25389	24401	0
26733	24531	0
26238	24418	0
26609	24490	0
25123	24544	0
25845	24396	0
25060	24487	0
26281	24439	0
25937	24410	0
25774	24536	0
25199	24546	0
24561	24534	0
25051	24455	0
26645	24446	0
25064	24471	0
25046	24424	0
26702	24455	0
26183	24511	0
24736	24423	0
26045	24392	0
26276	24491	0
24560	24434	0
25021	24481	0
24845	24426	0
26093	24536	0
25608	24413	0
25255	24501	0
25086	24462	0
25836	24491	0
26902	24487	0
26143	24422	0
26144	24460	0
25733	24531	0
25011	24534	0
25875	24438	0
26246	24487	0
26894	24434	0
25939	24410	0
26417	24411	0
24725	24425	0
25477	24437	0
26254	24436	0
26433	24392	0
26685	24437	0
26438	24490	0
25302	24552	0
25463	24547	0
25253	24418	0
25201	24465	0
26611	24424	0
25651	24536	0
25357	24413	0
25202	24531	0
24897	24476	0
26173	24433	0
25673	24465	0
25384	24536	0
24987	24491	0
25789	24399	0
26970	24517	0
26321	24474	0
26848	24424	0
26413	24413	0
25101	24471	0
26759	24508	0
25206	24512	0
26644	24426	0
25835	24406	0
24638	24399	0
25364	24446	0
26989	24401	0
25205	24395	0
25121	24531	0
25975	24536	0
26796	24404	0
26723	24475	0
25266	24536	0
26813	24468	0
24580	24434	0
24994	24511	0
24902	24424	0
25472	24530	0
26722	24489	0
26445	24493	0
24600	24499	0
26992	24436	0
26676	24472	0
26761	24532	0
25224	24481	0
25074	24543	0
25286	24434	0
26696	24544	0
26382	24473	0
25441	24458	0
24566	24391	0
26268	24397	0
24596	24471	0
24663	24536	0
26800	24413	0
25493	24439	0
25143	24481	0
26754	24410	0
26207	24533	0
26177	24487	0
26563	24531	0
24956	24544	0
26642	24493	0
26406	24512	0
25776	24511	0
24593	24405	0
25006	24457	0
25183	24531	0
24909	24536	0
24899	24445	0
26610	24511	0
25436	24522	0
26937	24544	0
25131	24531	0
26900	24536	0
25012	24481	0
26487	24493	0
26736	24483	0
26350	24407	0
25230	24411	0
26371	24461	0
24966	24436	0
25815	24468	0
25689	24446	0
25951	24417	0
26473	24407	0
26936	24410	0
26169	24548	0
25031	24411	0
25373	24490	0
26461	24490	0
26053	24536	0
26647	24528	0
24785	24544	0
25888	24531	0
26137	24440	0
25883	24407	0
26566	24401	0
25372	24511	0
25165	24471	0
24834	24490	0
25868	24439	0
26649	24402	0
26689	24475	0
25649	24536	0
26787	24454	0
26359	24525	0
26658	24533	0
25974	24532	0
24635	24413	0
24680	24440	0
24900	24531	0
24807	24503	0
25881	24523	0
26779	24531	0
26755	24481	0
24885	24461	0
25239	24523	0
24737	24423	0
26660	24440	0
26874	24404	0
26548	24536	0
26515	24438	0
26881	24465	0
25154	24436	0
26229	24406	0
26682	24441	0
26312	24544	0
24647	24545	0
26757	24411	0
26030	24536	0
25591	24490	0
25133	24520	0
26512	24397	0
26478	24410	0
24591	24550	0
25533	24502	0
26301	24436	0
25184	24502	0
25878	24434	0
25708	24407	0
25504	24521	0
25639	24399	0
26864	24413	0
26815	24411	0
26666	24415	0
25906	24406	0
25580	24531	0
26661	24410	0
26008	24473	0
25299	24407	0
25186	24529	0
24922	24531	0
26443	24532	0
26033	24457	0
26554	24417	0
26357	24498	0
26412	24511	0
26735	24480	0
26823	24452	0
26280	24520	0
25016	24406	0
26362	24407	0
25585	24407	0
25229	24480	0
25425	24514	0
25162	24528	0
26100	24531	0
26630	24493	0
24819	24511	0
26470	24513	0
26896	24406	0
26812	24461	0
26243	24462	0
25515	24457	0
25856	24552	0
25033	24412	0
24656	24552	0
25141	24434	0
25479	24531	0
25380	24479	0
26534	24454	0
26212	24461	0
25220	24422	0
26538	24531	0
25438	24523	0
25091	24407	0
25153	24513	0
26635	24455	0
25506	24527	0
26184	24531	0
25348	24412	0
25018	24531	0
24662	24490	0
25696	24536	0
26632	24465	0
24810	24515	0
26397	24552	0
25296	24394	0
26340	24448	0
25045	24392	0
24802	24418	0
24722	24437	0
25908	24399	0
25410	24499	0
26329	24524	0
24926	24536	0
26408	24503	0
26395	24460	0
24780	24413	0
25478	24520	0
26294	24460	0
24820	24481	0
25592	24433	0
26330	24542	0
25589	24417	0
25963	24477	0
24586	24551	0
25633	24514	0
25108	24481	0
26904	24531	0
25150	24438	0
24948	24495	0
26547	24441	0
25934	24445	0
26616	24544	0
26898	24426	0
24789	24428	0
26835	24475	0
26945	24404	0
25766	24415	0
26919	24531	0
25643	24392	0
26604	24407	0
26588	24552	0
26485	24534	0
25323	24461	0
24865	24454	0
24775	24452	0
26047	24490	0
26391	24471	0
25794	24446	0
24824	24465	0
26216	24552	0
26255	24536	0
25370	24511	0
25156	24465	0
25745	24441	0
25801	24397	0
24817	24439	0
26861	24516	0
25899	24544	0
24773	24410	0
25157	24531	0
26483	24534	0
26817	24462	0
26364	24531	0
26496	24491	0
25583	24471	0
25246	24503	0
24778	24457	0
25250	24498	0
25501	24410	0
26107	24508	0
25987	24407	0
25113	24434	0
25847	24527	0
25236	24493	0
25161	24406	0
26259	24471	0
24836	24454	0
26054	24481	0
26484	24544	0
26691	24487	0
24752	24473	0
24997	24392	0
26891	24434	0
26539	24538	0
24624	24434	0
25833	24482	0
26614	24430	0
26167	24485	0
25124	24471	0
26102	24455	0
25857	24465	0
24903	24497	0
25681	24471	0
26039	24521	0
26013	24531	0
26938	24481	0
26788	24457	0
25926	24397	0
26253	24438	0
26912	24537	0
25756	24490	0
26500	24460	0
25102	24399	0
24587	24544	0
25760	24490	0
26343	24438	0
26208	24531	0
26069	24536	0
25930	24514	0
25741	24445	0
25065	24533	0
26717	24536	0
25610	24448	0
25619	24433	0
24646	24427	0
25826	24500	0
25909	24471	0
24716	24502	0
26163	24404	0
24748	24493	0
26740	24443	0
26506	24529	0
25032	24548	0
26598	24531	0
26195	24397	0
24918	24481	0
25663	24524	0
25050	24434	0
25035	24552	0
26440	24401	0
26837	24407	0
26490	24426	0
25028	24430	0
25938	24452	0
24573	24531	0
25332	24543	0
24760	24491	0
26073	24509	0
25055	24439	0
25710	24471	0
25001	24458	0
25020	24419	0
26591	24481	0
25750	24446	0
25530	24482	0
26664	24490	0
25446	24404	0
24631	24409	0
26541	24478	0
26225	24457	0
26214	24407	0
24944	24404	0
24888	24455	0
25387	24400	0
25225	24472	0
24729	24490	0
25755	24490	0
24884	24424	0
25140	24491	0
25483	24413	0
25264	24434	0
24742	24407	0
26201	24465	0
24744	24533	0
26684	24536	0
26550	24531	0
24735	24473	0
26459	24536	0
25308	24516	0
26965	24490	0
25519	24404	0
25849	24496	0
24881	24417	0
24717	24533	0
24730	24411	0
26366	24442	0
25322	24511	0
26124	24411	0
26502	24499	0
24562	24401	0
25958	24544	0
26708	24531	0
25712	24501	0
25802	24500	0
26341	24462	0
25301	24407	0
25852	24402	0
25967	24471	0
26400	24531	0
25358	24509	0
25013	24493	0
25118	24540	0
26513	24537	0
25953	24397	0
26028	24512	0
26325	24531	0
25537	24511	0
26986	24411	0
26705	24511	0
26021	24457	0
26381	24536	0
26567	24513	0
26431	24503	0
26189	24531	0
26582	24490	0
26479	24550	0
24667	24470	0
25809	24480	0
26581	24478	0
25429	24446	0
26348	24474	0
26750	24404	0
25771	24455	0
25282	24471	0
26982	24527	0
24588	24504	0
25830	24552	0
24936	24454	0
26785	24413	0
25761	24536	0
25238	24538	0
25697	24490	0
25933	24434	0
25576	24417	0
26058	24445	0
25715	24548	0
26071	24503	0
25439	24449	0
26498	24515	0
26046	24531	0
26299	24476	0
25579	24528	0
25670	24452	0
26895	24455	0
24849	24488	0
25788	24531	0
26375	24422	0
24672	24547	0
26529	24543	0
26972	24430	0
24581	24410	0
26182	24545	0
25173	24536	0
25495	24439	0
25496	24474	0
26344	24521	0
24738	24552	0
26749	24413	0
24875	24434	0
24601	24448	0
25185	24490	0
25104	24531	0
25139	24455	0
26074	24443	0
25254	24446	0
26792	24410	0
26808	24404	0
26595	24537	0
25027	24407	0
26036	24516	0
24914	24552	0
24675	24399	0
26206	24399	0
26729	24457	0
25984	24490	0
25061	24523	0
26288	24426	0
26468	24550	0
25858	24491	0
25699	24422	0
25971	24487	0
26915	24490	0
25179	24520	0
24941	24503	0
